42100000	42100000	12899.835938
42100000	42125000	2076.963623
42125000	42125000	11072.940430
42100000	42150000	1264.328125
42125000	42150000	4000.663818
42150000	42150000	11576.466797
42100000	42175000	793.676086
42125000	42175000	1571.006104
42150000	42175000	3207.619629
42175000	42175000	12499.323242
42100000	42200000	664.422729
42125000	42200000	1035.557251
42150000	42200000	1615.562256
42175000	42200000	3683.840576
42200000	42200000	10868.311523
42100000	42225000	523.331421
42125000	42225000	682.330872
42150000	42225000	925.243408
42175000	42225000	1349.902710
42200000	42225000	2861.571777
42225000	42225000	11917.578125
42100000	42250000	470.327759
42125000	42250000	628.906250
42150000	42250000	815.761719
42175000	42250000	987.532776
42200000	42250000	1330.491577
42225000	42250000	3976.628418
42250000	42250000	12799.786133
42100000	42275000	437.890686
42125000	42275000	623.691833
42150000	42275000	656.287231
42175000	42275000	843.726685
42200000	42275000	936.606140
42225000	42275000	1723.563965
42250000	42275000	3491.628906
42275000	42275000	11598.388672
42100000	42300000	474.539124
42125000	42300000	565.070435
42150000	42300000	593.664856
42175000	42300000	698.350403
42200000	42300000	796.563782
42225000	42300000	1157.500244
42250000	42300000	1711.307373
42275000	42300000	3911.605957
42300000	42300000	9899.299805
42100000	42325000	407.533264
42125000	42325000	495.048157
42150000	42325000	534.587036
42175000	42325000	623.523560
42200000	42325000	640.993408
42225000	42325000	837.273376
42250000	42325000	1038.680664
42275000	42325000	1506.203003
42300000	42325000	3644.984375
42325000	42325000	11283.248047
42100000	42350000	355.202515
42125000	42350000	406.049316
42150000	42350000	413.782837
42175000	42350000	497.531311
42200000	42350000	518.210754
42225000	42350000	598.668030
42250000	42350000	666.610657
42275000	42350000	922.900818
42300000	42350000	1370.272583
42325000	42350000	2807.058350
42350000	42350000	13171.549805
42100000	42375000	322.822418
42125000	42375000	430.203949
42150000	42375000	422.583405
42175000	42375000	427.624725
42200000	42375000	496.309692
42225000	42375000	515.457214
42250000	42375000	629.129517
42275000	42375000	776.187805
42300000	42375000	975.131348
42325000	42375000	1396.580322
42350000	42375000	3232.552490
42375000	42375000	11829.465820
42100000	42400000	300.244720
42125000	42400000	366.473633
42150000	42400000	420.165558
42175000	42400000	414.204895
42200000	42400000	504.922272
42225000	42400000	467.595032
42250000	42400000	534.896179
42275000	42400000	634.236328
42300000	42400000	784.961304
42325000	42400000	949.006042
42350000	42400000	1535.968140
42375000	42400000	3899.342041
42400000	42400000	10590.456055
42100000	42425000	333.313568
42125000	42425000	393.650879
42150000	42425000	351.231171
42175000	42425000	394.908752
42200000	42425000	455.021912
42225000	42425000	460.464081
42250000	42425000	506.665955
42275000	42425000	601.351074
42300000	42425000	679.293274
42325000	42425000	809.617554
42350000	42425000	1012.308167
42375000	42425000	1541.217651
42400000	42425000	3403.710693
42425000	42425000	11023.524414
42100000	42450000	279.256378
42125000	42450000	364.122681
42150000	42450000	352.066528
42175000	42450000	357.942780
42200000	42450000	446.342133
42225000	42450000	430.136719
42250000	42450000	434.670471
42275000	42450000	505.665161
42300000	42450000	538.081543
42325000	42450000	631.764160
42350000	42450000	722.692993
42375000	42450000	982.471191
42400000	42450000	1419.473877
42425000	42450000	3068.858398
42450000	42450000	12083.591797
42100000	42475000	277.687836
42125000	42475000	346.293793
42150000	42475000	311.918671
42175000	42475000	316.793030
42200000	42475000	373.718414
42225000	42475000	357.668488
42250000	42475000	360.555054
42275000	42475000	436.474304
42300000	42475000	486.841675
42325000	42475000	501.244995
42350000	42475000	529.226440
42375000	42475000	700.412048
42400000	42475000	932.085022
42425000	42475000	1242.306885
42450000	42475000	3754.536621
42475000	42475000	12750.157227
42100000	42500000	289.553833
42125000	42500000	274.297272
42150000	42500000	291.324524
42175000	42500000	300.154053
42200000	42500000	358.028839
42225000	42500000	371.321075
42250000	42500000	340.793030
42275000	42500000	351.784546
42300000	42500000	419.655212
42325000	42500000	438.885681
42350000	42500000	501.232147
42375000	42500000	608.665466
42400000	42500000	675.112244
42425000	42500000	894.100342
42450000	42500000	1267.688477
42475000	42500000	2949.627197
42500000	42500000	11405.901367
42100000	42525000	225.713593
42125000	42525000	248.802582
42150000	42525000	225.456757
42175000	42525000	242.610657
42200000	42525000	281.663055
42225000	42525000	301.467957
42250000	42525000	308.386139
42275000	42525000	308.247284
42300000	42525000	324.133514
42325000	42525000	353.118286
42350000	42525000	409.766083
42375000	42525000	415.938934
42400000	42525000	516.282471
42425000	42525000	552.242676
42450000	42525000	758.794067
42475000	42525000	985.886841
42500000	42525000	2897.512939
42525000	42525000	9505.445312
42100000	42550000	193.082306
42125000	42550000	197.304260
42150000	42550000	252.545105
42175000	42550000	223.009033
42200000	42550000	216.502686
42225000	42550000	250.927292
42250000	42550000	234.302567
42275000	42550000	251.866974
42300000	42550000	282.235840
42325000	42550000	275.145935
42350000	42550000	311.472534
42375000	42550000	323.337555
42400000	42550000	296.268646
42425000	42550000	459.194397
42450000	42550000	560.072083
42475000	42550000	647.588684
42500000	42550000	1004.365601
42525000	42550000	2887.013916
42550000	42550000	11374.856445
42100000	42575000	180.901703
42125000	42575000	189.530991
42150000	42575000	203.143799
42175000	42575000	196.335190
42200000	42575000	208.014038
42225000	42575000	189.372269
42250000	42575000	253.658585
42275000	42575000	253.384857
42300000	42575000	259.545319
42325000	42575000	268.915894
42350000	42575000	267.716858
42375000	42575000	287.925995
42400000	42575000	365.291504
42425000	42575000	385.742889
42450000	42575000	437.912476
42475000	42575000	562.392883
42500000	42575000	769.272766
42525000	42575000	1334.428345
42550000	42575000	4418.988281
42575000	42575000	12216.510742
42100000	42600000	204.153107
42125000	42600000	201.185745
42150000	42600000	196.986786
42175000	42600000	227.271545
42200000	42600000	223.793121
42225000	42600000	208.478897
42250000	42600000	212.202972
42275000	42600000	261.698212
42300000	42600000	265.144287
42325000	42600000	256.962585
42350000	42600000	288.902222
42375000	42600000	251.968887
42400000	42600000	371.922028
42425000	42600000	321.450531
42450000	42600000	431.338593
42475000	42600000	490.642944
42500000	42600000	704.579834
42525000	42600000	946.128418
42550000	42600000	1799.690186
42575000	42600000	4020.435303
42600000	42600000	10462.122070
42100000	42625000	181.696823
42125000	42625000	226.915039
42150000	42625000	192.131561
42175000	42625000	218.038406
42200000	42625000	215.304230
42225000	42625000	226.274963
42250000	42625000	222.871521
42275000	42625000	227.969055
42300000	42625000	233.035431
42325000	42625000	209.377792
42350000	42625000	235.108368
42375000	42625000	286.775696
42400000	42625000	307.080536
42425000	42625000	321.052277
42450000	42625000	352.498688
42475000	42625000	409.210297
42500000	42625000	511.060089
42525000	42625000	685.941284
42550000	42625000	1119.445923
42575000	42625000	1634.905518
42600000	42625000	3766.656738
42625000	42625000	12052.425781
42100000	42650000	170.481262
42125000	42650000	184.211227
42150000	42650000	162.161636
42175000	42650000	200.404495
42200000	42650000	222.819641
42225000	42650000	205.922531
42250000	42650000	192.838470
42275000	42650000	202.688004
42300000	42650000	205.306015
42325000	42650000	211.615005
42350000	42650000	247.261322
42375000	42650000	233.920212
42400000	42650000	284.825623
42425000	42650000	294.293854
42450000	42650000	350.773468
42475000	42650000	368.872742
42500000	42650000	470.312225
42525000	42650000	652.535217
42550000	42650000	868.754761
42575000	42650000	1086.545532
42600000	42650000	1656.161987
42625000	42650000	3488.609375
42650000	42650000	11390.098633
42100000	42675000	173.908646
42125000	42675000	202.314362
42150000	42675000	192.143234
42175000	42675000	223.738953
42200000	42675000	210.400436
42225000	42675000	190.442322
42250000	42675000	196.633331
42275000	42675000	204.317795
42300000	42675000	240.082336
42325000	42675000	231.472061
42350000	42675000	250.503326
42375000	42675000	260.922394
42400000	42675000	285.539337
42425000	42675000	294.960510
42450000	42675000	381.826019
42475000	42675000	389.729065
42500000	42675000	424.990234
42525000	42675000	557.197632
42550000	42675000	692.177551
42575000	42675000	807.510498
42600000	42675000	1091.237305
